person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,female,Associate,48727.0,5,RENT,14000.0,DEBTCONSOLIDATION,10.37,0.29,3.0,616,No,1
22.0,male,Bachelor,49401.0,0,RENT,14000.0,EDUCATION,11.01,0.28,4.0,571,No,1
24.0,female,High School,48758.0,2,RENT,14000.0,MEDICAL,6.03,0.29,2.0,639,No,1
22.0,male,High School,49052.0,0,RENT,14000.0,EDUCATION,13.11,0.29,3.0,608,No,1
24.0,male,Associate,41910.0,0,RENT,14000.0,VENTURE,14.61,0.33,2.0,610,No,1
24.0,male,High School,36909.0,0,OWN,10000.0,HOMEIMPROVEMENT,12.61,0.27,3.0,627,Yes,0
21.0,female,Master,37238.0,0,MORTGAGE,2000.0,EDUCATION,14.46,0.05,4.0,587,Yes,0
23.0,male,Bachelor,37065.0,0,MORTGAGE,1000.0,DEBTCONSOLIDATION,13.72,0.03,4.0,601,Yes,0
22.0,female,Bachelor,36798.0,0,MORTGAGE,5000.0,EDUCATION,6.91,0.14,3.0,685,No,0
24.0,male,High School,41942.0,1,RENT,14000.0,DEBTCONSOLIDATION,16.0,0.33,3.0,585,No,1
24.0,male,Associate,36620.0,0,OWN,15250.0,HOMEIMPROVEMENT,6.54,0.42,3.0,676,Yes,0
22.0,male,Associate,50189.0,0,RENT,14000.0,VENTURE,11.01,0.28,3.0,632,No,1
22.0,female,Bachelor,50555.0,0,RENT,14000.0,VENTURE,17.49,0.28,3.0,586,No,1
21.0,male,High School,15202.0,1,RENT,2200.0,DEBTCONSOLIDATION,11.01,0.14,3.0,617,No,1
21.0,female,Bachelor,18915.0,0,RENT,2200.0,EDUCATION,11.01,0.12,4.0,632,Yes,0
25.0,female,High School,19343.0,2,RENT,2200.0,VENTURE,7.88,0.11,2.0,593,Yes,0
21.0,female,Bachelor,20481.0,0,RENT,2200.0,MEDICAL,16.49,0.11,2.0,644,No,1
24.0,female,Associate,27735.0,0,RENT,2200.0,MEDICAL,11.01,0.08,3.0,588,Yes,0
23.0,male,Bachelor,29995.0,0,RENT,2200.0,EDUCATION,15.23,0.07,4.0,655,No,0
23.0,male,Associate,32355.0,2,RENT,2200.0,DEBTCONSOLIDATION,9.91,0.07,2.0,620,No,1
25.0,female,Associate,34002.0,4,RENT,2200.0,MEDICAL,12.53,0.06,4.0,602,Yes,0
22.0,male,Master,34703.0,2,RENT,2200.0,HOMEIMPROVEMENT,15.95,0.06,2.0,669,No,1
21.0,male,High School,43345.0,0,RENT,2200.0,EDUCATION,7.49,0.05,2.0,539,Yes,0
25.0,female,High School,46951.0,4,RENT,2200.0,DEBTCONSOLIDATION,12.69,0.05,3.0,521,Yes,0
23.0,male,High School,37111.0,0,MORTGAGE,12000.0,EDUCATION,16.45,0.32,3.0,607,Yes,0
23.0,female,Master,47574.0,2,RENT,2200.0,DEBTCONSOLIDATION,10.99,0.05,4.0,679,No,0
23.0,male,High School,48028.0,0,RENT,2200.0,VENTURE,11.72,0.05,2.0,690,No,0
24.0,male,Master,36947.0,0,MORTGAGE,4500.0,DEBTCONSOLIDATION,14.72,0.12,4.0,610,Yes,0
26.0,female,High School,36960.0,6,OWN,5000.0,PERSONAL,10.38,0.14,4.0,602,Yes,0
22.0,female,Bachelor,56136.0,2,RENT,2200.0,VENTURE,11.99,0.04,2.0,640,No,0
22.0,female,Bachelor,67155.0,0,RENT,2200.0,MEDICAL,5.79,0.03,4.0,683,Yes,0
23.0,female,Master,37179.0,3,MORTGAGE,8000.0,VENTURE,7.88,0.22,2.0,547,Yes,0
25.0,female,Master,37020.0,1,MORTGAGE,9000.0,DEBTCONSOLIDATION,7.51,0.24,4.0,560,No,0
23.0,male,High School,90758.0,0,RENT,2200.0,VENTURE,7.9,0.02,4.0,659,No,0
21.0,female,Associate,63937.0,0,RENT,2225.0,DEBTCONSOLIDATION,7.66,0.03,3.0,620,Yes,0
25.0,male,High School,36905.0,1,MORTGAGE,6000.0,HOMEIMPROVEMENT,14.35,0.16,2.0,628,Yes,0
23.0,male,Associate,20156.0,1,RENT,2250.0,DEBTCONSOLIDATION,13.49,0.11,4.0,651,Yes,0
24.0,female,Bachelor,36298.0,2,RENT,2250.0,VENTURE,12.73,0.06,4.0,633,No,0
26.0,male,Bachelor,51602.0,4,RENT,2250.0,DEBTCONSOLIDATION,10.38,0.04,4.0,644,No,0
23.0,male,Master,17782.0,0,RENT,2300.0,EDUCATION,15.33,0.13,2.0,675,No,1
25.0,female,Bachelor,32066.0,0,RENT,2300.0,PERSONAL,11.11,0.07,4.0,670,Yes,0
22.0,female,Bachelor,36918.0,0,OWN,7000.0,VENTURE,13.98,0.19,2.0,662,No,0
26.0,male,Bachelor,37200.0,4,RENT,2300.0,MEDICAL,10.99,0.06,2.0,626,Yes,0
21.0,female,Bachelor,42441.0,0,RENT,2300.0,EDUCATION,6.76,0.05,2.0,600,Yes,0
26.0,female,Bachelor,44809.0,4,RENT,2300.0,EDUCATION,7.4,0.05,2.0,695,No,0
25.0,female,Master,75902.0,5,RENT,2300.0,MEDICAL,11.71,0.03,3.0,603,Yes,0
22.0,male,Associate,37155.0,1,OWN,5000.0,PERSONAL,11.12,0.13,2.0,537,Yes,0
23.0,male,Master,94707.0,3,RENT,2300.0,EDUCATION,17.58,0.02,2.0,603,No,0
23.0,female,Associate,36696.0,0,MORTGAGE,5000.0,VENTURE,10.38,0.14,4.0,637,Yes,0
22.0,female,Bachelor,36929.0,3,MORTGAGE,5000.0,DEBTCONSOLIDATION,13.23,0.14,4.0,708,No,0
26.0,male,Master,18021.0,0,RENT,2350.0,MEDICAL,9.91,0.13,4.0,653,No,1
25.0,male,High School,54126.0,2,RENT,2350.0,EDUCATION,13.98,0.04,3.0,598,Yes,0
24.0,female,Master,15186.0,0,RENT,2400.0,MEDICAL,6.92,0.16,2.0,665,No,1
26.0,female,Associate,37035.0,3,MORTGAGE,4000.0,EDUCATION,7.14,0.11,3.0,658,No,0
23.0,female,High School,16718.0,0,RENT,2400.0,PERSONAL,16.82,0.14,3.0,605,No,1
24.0,male,Bachelor,17140.0,1,RENT,2400.0,VENTURE,17.27,0.14,2.0,610,No,1
24.0,male,High School,37247.0,0,MORTGAGE,5000.0,HOMEIMPROVEMENT,13.48,0.13,2.0,637,No,1
25.0,male,Master,36871.0,0,MORTGAGE,4000.0,PERSONAL,7.14,0.11,2.0,674,No,0
25.0,female,Master,19680.0,1,RENT,2400.0,EDUCATION,11.71,0.12,4.0,565,Yes,0
26.0,female,Bachelor,20699.0,0,RENT,2400.0,PERSONAL,12.23,0.12,4.0,568,No,0
24.0,male,Master,20806.0,2,RENT,2400.0,MEDICAL,13.98,0.12,4.0,707,No,1
26.0,female,Associate,36529.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.62,0.41,2.0,634,Yes,0
23.0,male,Bachelor,36754.0,1,MORTGAGE,4500.0,PERSONAL,10.62,0.12,3.0,621,Yes,0
26.0,male,Associate,22526.0,8,RENT,2400.0,VENTURE,13.06,0.11,2.0,675,No,1
24.0,male,Associate,36805.0,0,MORTGAGE,2400.0,DEBTCONSOLIDATION,13.11,0.07,2.0,560,No,0
22.0,female,Bachelor,36808.0,0,MORTGAGE,3200.0,VENTURE,13.48,0.09,4.0,659,Yes,0
21.0,male,Bachelor,22578.0,0,RENT,2400.0,VENTURE,14.72,0.11,2.0,663,Yes,0
22.0,female,Bachelor,22159.0,2,RENT,2400.0,DEBTCONSOLIDATION,13.61,0.11,3.0,678,No,0
22.0,female,Master,36755.0,2,MORTGAGE,13750.0,EDUCATION,14.22,0.37,4.0,628,Yes,0
24.0,male,Bachelor,25005.0,0,RENT,2400.0,DEBTCONSOLIDATION,15.62,0.1,2.0,657,No,1
22.0,male,High School,36780.0,0,MORTGAGE,5500.0,PERSONAL,10.99,0.15,3.0,592,Yes,0
22.0,male,Bachelor,26976.0,3,RENT,2400.0,HOMEIMPROVEMENT,16.29,0.09,4.0,632,No,1
23.0,male,Bachelor,26871.0,1,RENT,2400.0,DEBTCONSOLIDATION,15.23,0.09,4.0,598,No,1
22.0,male,Master,27295.0,1,RENT,2400.0,DEBTCONSOLIDATION,12.53,0.09,4.0,710,Yes,0
22.0,female,Bachelor,37014.0,0,MORTGAGE,1750.0,MEDICAL,10.99,0.05,4.0,664,No,0
23.0,male,Bachelor,27980.0,0,RENT,2400.0,VENTURE,8.94,0.09,4.0,665,No,0
25.0,male,High School,28338.0,4,RENT,2400.0,MEDICAL,10.36,0.08,4.0,614,No,0
22.0,female,Associate,36928.0,0,MORTGAGE,5000.0,VENTURE,11.48,0.14,4.0,659,Yes,0
23.0,male,High School,28622.0,0,RENT,2400.0,EDUCATION,5.99,0.08,3.0,668,Yes,0
21.0,male,Associate,29829.0,0,RENT,2400.0,VENTURE,16.29,0.08,3.0,669,Yes,0
26.0,male,Bachelor,31133.0,4,RENT,2400.0,PERSONAL,15.28,0.08,3.0,651,No,1
23.0,male,High School,36732.0,0,OWN,3000.0,PERSONAL,11.14,0.08,3.0,590,Yes,0
24.0,female,Master,31233.0,2,RENT,2400.0,VENTURE,13.8,0.08,4.0,664,Yes,0
22.0,male,Bachelor,30740.0,0,RENT,2400.0,EDUCATION,13.61,0.08,4.0,676,No,0
21.0,female,Associate,32471.0,0,RENT,2400.0,PERSONAL,11.58,0.07,4.0,545,No,1
21.0,male,Associate,32568.0,0,RENT,2400.0,EDUCATION,14.79,0.07,2.0,545,No,0
22.0,male,Master,33006.0,3,RENT,2400.0,HOMEIMPROVEMENT,13.92,0.07,3.0,633,No,1
22.0,female,High School,33471.0,0,RENT,2400.0,EDUCATION,10.59,0.07,2.0,633,No,0
25.0,female,High School,34619.0,6,RENT,2400.0,EDUCATION,11.49,0.07,3.0,635,Yes,0
24.0,female,Bachelor,35413.0,0,RENT,2400.0,HOMEIMPROVEMENT,14.26,0.07,4.0,666,No,1
21.0,female,Bachelor,36999.0,0,RENT,2400.0,HOMEIMPROVEMENT,17.19,0.06,2.0,659,No,1
21.0,female,Bachelor,36861.0,0,RENT,2400.0,VENTURE,16.49,0.07,2.0,697,No,1
24.0,male,Associate,37041.0,0,RENT,2400.0,MEDICAL,13.72,0.06,4.0,571,Yes,0
25.0,male,Bachelor,37806.0,3,RENT,2400.0,MEDICAL,7.9,0.06,3.0,561,Yes,0
23.0,male,Associate,36920.0,1,MORTGAGE,6500.0,DEBTCONSOLIDATION,7.74,0.18,4.0,529,Yes,0
23.0,female,High School,38120.0,0,RENT,2400.0,PERSONAL,13.98,0.06,4.0,460,No,1
22.0,female,Master,39139.0,1,RENT,2400.0,MEDICAL,11.99,0.06,3.0,561,Yes,0
22.0,male,High School,39733.0,0,RENT,2400.0,VENTURE,16.77,0.06,3.0,652,No,0
22.0,female,High School,40812.0,0,RENT,2400.0,DEBTCONSOLIDATION,11.48,0.06,4.0,673,No,0
26.0,male,Master,36843.0,3,OWN,15000.0,PERSONAL,13.22,0.41,2.0,651,No,0
22.0,male,High School,42800.0,0,RENT,2400.0,EDUCATION,11.01,0.06,2.0,687,Yes,0
25.0,male,Bachelor,43085.0,3,RENT,2400.0,VENTURE,12.53,0.06,3.0,643,No,0
23.0,female,High School,37168.0,2,MORTGAGE,12000.0,EDUCATION,8.94,0.32,4.0,671,Yes,0
21.0,female,Associate,46370.0,0,RENT,2400.0,PERSONAL,14.26,0.05,3.0,526,Yes,0
23.0,female,Bachelor,49113.0,5,RENT,2400.0,DEBTCONSOLIDATION,8.9,0.05,3.0,617,Yes,0
25.0,female,Associate,48647.0,0,RENT,2400.0,EDUCATION,5.42,0.05,3.0,608,Yes,0
24.0,male,Bachelor,36661.0,1,MORTGAGE,6000.0,VENTURE,13.22,0.16,3.0,653,No,0
25.0,male,Associate,36935.0,2,MORTGAGE,11500.0,PERSONAL,8.59,0.31,4.0,605,Yes,0
22.0,female,High School,49147.0,1,RENT,2400.0,EDUCATION,12.73,0.05,2.0,660,Yes,0
23.0,female,Bachelor,36471.0,0,MORTGAGE,1000.0,MEDICAL,7.4,0.03,2.0,685,Yes,0
21.0,female,Associate,41935.0,1,RENT,2400.0,HOMEIMPROVEMENT,10.83,0.06,4.0,659,No,1
24.0,female,Bachelor,50421.0,1,RENT,2400.0,EDUCATION,12.68,0.05,2.0,592,No,0
22.0,male,Master,50740.0,0,RENT,2400.0,EDUCATION,12.22,0.05,2.0,621,Yes,0
24.0,male,Master,37260.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,13.57,0.16,2.0,634,No,0
26.0,male,Master,37000.0,4,MORTGAGE,3500.0,VENTURE,8.0,0.09,4.0,569,No,0
25.0,female,Bachelor,36955.0,1,MORTGAGE,3000.0,VENTURE,11.01,0.08,4.0,580,Yes,0
22.0,female,Bachelor,36979.0,1,MORTGAGE,5000.0,EDUCATION,11.89,0.14,4.0,631,No,1
26.0,female,Doctorate,36905.0,2,MORTGAGE,4000.0,VENTURE,13.16,0.11,4.0,644,No,0
25.0,male,Master,36767.0,2,MORTGAGE,8000.0,VENTURE,9.32,0.22,4.0,694,No,0
21.0,female,Associate,37124.0,0,MORTGAGE,4750.0,PERSONAL,9.63,0.13,2.0,632,No,1
22.0,female,High School,52572.0,1,RENT,2400.0,VENTURE,10.99,0.05,4.0,684,Yes,0
22.0,female,High School,45803.0,0,RENT,2400.0,PERSONAL,10.65,0.05,3.0,671,No,1
25.0,male,High School,53535.0,6,RENT,2400.0,MEDICAL,7.66,0.04,4.0,553,No,0
23.0,female,Bachelor,53631.0,0,RENT,2400.0,EDUCATION,14.09,0.04,4.0,694,Yes,0
24.0,male,Associate,37017.0,5,MORTGAGE,1000.0,EDUCATION,8.0,0.03,2.0,598,Yes,0
22.0,female,High School,54736.0,3,RENT,2400.0,MEDICAL,12.18,0.04,4.0,632,Yes,0
26.0,male,Associate,56584.0,5,RENT,2400.0,DEBTCONSOLIDATION,9.91,0.04,4.0,607,Yes,0
23.0,female,Master,57152.0,0,RENT,2400.0,PERSONAL,13.75,0.04,4.0,621,Yes,0
22.0,female,Associate,37288.0,0,MORTGAGE,6600.0,PERSONAL,14.42,0.18,4.0,614,Yes,0
23.0,male,Bachelor,58830.0,1,RENT,2400.0,MEDICAL,8.49,0.04,4.0,589,Yes,0
23.0,female,Master,36765.0,0,MORTGAGE,8000.0,MEDICAL,11.01,0.22,3.0,720,No,1
23.0,male,Associate,58619.0,2,RENT,2400.0,EDUCATION,10.59,0.04,3.0,691,Yes,0
24.0,male,Bachelor,58755.0,5,RENT,2400.0,PERSONAL,12.99,0.04,4.0,642,Yes,0
23.0,female,High School,60959.0,1,RENT,2400.0,PERSONAL,11.83,0.04,2.0,655,Yes,0
25.0,male,Associate,63062.0,1,RENT,2400.0,HOMEIMPROVEMENT,7.88,0.04,4.0,639,Yes,0
22.0,female,Associate,37176.0,0,MORTGAGE,6950.0,VENTURE,9.32,0.19,4.0,615,Yes,0
24.0,male,Bachelor,66025.0,0,RENT,2400.0,PERSONAL,8.0,0.04,3.0,683,Yes,0
26.0,female,Master,65991.0,1,RENT,2400.0,EDUCATION,9.32,0.04,3.0,600,No,0
23.0,male,Bachelor,68264.0,4,RENT,2400.0,MEDICAL,8.9,0.04,3.0,666,Yes,0
22.0,male,Associate,70218.0,1,RENT,2400.0,PERSONAL,15.23,0.03,3.0,661,Yes,0
25.0,female,Bachelor,72861.0,0,RENT,2400.0,VENTURE,11.49,0.03,3.0,658,Yes,0
24.0,male,Master,65771.0,3,RENT,2400.0,MEDICAL,13.49,0.04,4.0,656,No,1
26.0,male,High School,66006.0,4,RENT,2400.0,HOMEIMPROVEMENT,14.09,0.04,2.0,605,No,1
21.0,female,Associate,36994.0,0,MORTGAGE,14000.0,DEBTCONSOLIDATION,9.38,0.38,4.0,567,Yes,0
25.0,male,Associate,76329.0,5,RENT,2400.0,DEBTCONSOLIDATION,7.14,0.03,4.0,651,No,0
23.0,male,Associate,76632.0,1,RENT,2400.0,DEBTCONSOLIDATION,7.9,0.03,4.0,684,No,0
22.0,male,Associate,80093.0,0,RENT,2400.0,EDUCATION,7.4,0.03,2.0,514,Yes,0
26.0,male,Bachelor,81365.0,4,RENT,2400.0,MEDICAL,12.99,0.03,2.0,698,Yes,0
26.0,male,Associate,85122.0,1,RENT,2400.0,EDUCATION,11.01,0.03,3.0,638,No,0
24.0,male,High School,37061.0,0,MORTGAGE,5000.0,PERSONAL,10.71,0.13,2.0,586,Yes,0
24.0,male,High School,114976.0,6,RENT,2400.0,PERSONAL,5.99,0.02,3.0,595,Yes,0
25.0,male,High School,114814.0,4,RENT,2400.0,DEBTCONSOLIDATION,9.25,0.02,2.0,669,Yes,0
26.0,female,Bachelor,114848.0,1,RENT,2400.0,VENTURE,11.01,0.02,3.0,633,Yes,0
25.0,female,Bachelor,106355.0,1,RENT,2400.0,PERSONAL,14.79,0.02,4.0,657,No,1
23.0,female,High School,44212.0,0,RENT,2425.0,EDUCATION,8.49,0.05,4.0,676,Yes,0
26.0,female,High School,20475.0,0,RENT,2450.0,VENTURE,11.01,0.12,2.0,609,No,1
22.0,male,Bachelor,29587.0,0,RENT,2450.0,DEBTCONSOLIDATION,7.9,0.08,2.0,551,Yes,0
21.0,male,Associate,14420.0,2,RENT,2500.0,PERSONAL,8.88,0.17,2.0,637,No,1
21.0,female,Associate,15753.0,0,RENT,2500.0,MEDICAL,11.99,0.16,4.0,572,No,1
21.0,female,Master,16616.0,0,RENT,2500.0,HOMEIMPROVEMENT,7.88,0.15,2.0,665,No,1
24.0,male,Bachelor,15503.0,3,RENT,2500.0,VENTURE,13.11,0.16,2.0,635,No,1
23.0,female,High School,114538.0,1,RENT,13600.0,VENTURE,11.11,0.12,2.0,670,Yes,0
24.0,male,Bachelor,37999.0,1,RENT,13500.0,VENTURE,13.43,0.36,4.0,646,No,1
21.0,female,Bachelor,46809.0,0,RENT,13500.0,EDUCATION,9.91,0.29,3.0,643,No,1
22.0,female,High School,52686.0,2,RENT,13500.0,PERSONAL,10.95,0.26,3.0,592,No,1
23.0,male,Associate,55073.0,0,RENT,13500.0,EDUCATION,7.88,0.25,3.0,631,Yes,0
26.0,female,Bachelor,37294.0,3,OWN,9200.0,VENTURE,10.99,0.25,2.0,577,Yes,0
25.0,female,Associate,37319.0,5,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.2,0.4,2.0,620,No,0
23.0,male,Master,62148.0,0,RENT,13500.0,DEBTCONSOLIDATION,12.23,0.22,2.0,692,Yes,0
23.0,male,Associate,37195.0,1,MORTGAGE,5800.0,EDUCATION,7.29,0.16,2.0,632,Yes,0
22.0,female,High School,37532.0,0,MORTGAGE,6000.0,EDUCATION,12.73,0.16,2.0,608,Yes,0
22.0,male,Associate,37110.0,0,OWN,5000.0,EDUCATION,19.47,0.13,3.0,578,No,1
24.0,male,High School,37430.0,0,MORTGAGE,5000.0,MEDICAL,7.74,0.13,2.0,673,No,0
25.0,male,Master,64686.0,5,RENT,13500.0,DEBTCONSOLIDATION,6.99,0.21,3.0,678,Yes,0
24.0,female,Bachelor,69406.0,2,RENT,13500.0,PERSONAL,6.92,0.19,2.0,603,Yes,0
24.0,female,Associate,70430.0,3,RENT,13500.0,VENTURE,13.99,0.19,2.0,648,No,0
25.0,male,Master,72878.0,6,RENT,13500.0,DEBTCONSOLIDATION,7.49,0.19,2.0,700,Yes,0
22.0,female,High School,82388.0,0,RENT,13500.0,DEBTCONSOLIDATION,10.62,0.16,4.0,582,Yes,0
24.0,female,Master,82558.0,0,RENT,13500.0,EDUCATION,12.21,0.16,2.0,590,Yes,0
26.0,male,High School,86149.0,3,RENT,13500.0,MEDICAL,12.69,0.16,3.0,637,Yes,0
26.0,female,High School,94021.0,3,RENT,13500.0,VENTURE,12.87,0.14,2.0,618,Yes,0
25.0,female,Associate,37515.0,5,MORTGAGE,10000.0,DEBTCONSOLIDATION,6.03,0.27,4.0,649,No,0
26.0,female,Bachelor,121263.0,5,RENT,13500.0,PERSONAL,7.14,0.11,3.0,648,Yes,0
26.0,female,Master,222668.0,3,RENT,13500.0,VENTURE,5.99,0.06,3.0,482,Yes,0
23.0,female,Bachelor,43065.0,0,RENT,13475.0,DEBTCONSOLIDATION,10.65,0.31,3.0,671,No,1
23.0,male,Associate,37797.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,14.54,0.16,2.0,638,No,1
23.0,male,Master,35570.0,2,RENT,13475.0,VENTURE,14.26,0.38,4.0,688,No,1
23.0,male,Bachelor,35526.0,0,RENT,13450.0,MEDICAL,12.61,0.38,3.0,603,No,1
24.0,male,High School,43155.0,2,RENT,13400.0,MEDICAL,11.01,0.31,3.0,622,No,1
26.0,male,High School,46438.0,2,RENT,13400.0,EDUCATION,9.99,0.29,2.0,638,No,1
25.0,male,Associate,37903.0,4,MORTGAGE,2000.0,VENTURE,11.12,0.05,2.0,664,No,0
22.0,female,Associate,61193.0,0,RENT,13350.0,DEBTCONSOLIDATION,14.59,0.22,2.0,586,No,1
24.0,female,Master,40411.0,0,RENT,13300.0,DEBTCONSOLIDATION,7.66,0.33,4.0,578,No,1
24.0,female,Associate,48960.0,0,RENT,13300.0,PERSONAL,16.0,0.27,4.0,656,No,1
23.0,female,Associate,65659.0,3,RENT,13275.0,VENTURE,17.58,0.2,2.0,670,No,0
25.0,female,Associate,29751.0,1,RENT,13250.0,VENTURE,10.37,0.45,2.0,654,No,1
23.0,female,High School,37978.0,0,MORTGAGE,4200.0,EDUCATION,10.99,0.11,4.0,621,Yes,0
22.0,female,Bachelor,37323.0,0,RENT,13250.0,DEBTCONSOLIDATION,16.4,0.36,3.0,673,No,1
22.0,male,Associate,41328.0,2,RENT,13250.0,DEBTCONSOLIDATION,11.01,0.32,4.0,676,No,1
26.0,female,Associate,45983.0,3,RENT,13250.0,DEBTCONSOLIDATION,13.49,0.29,3.0,656,No,1
23.0,female,Bachelor,46942.0,0,RENT,13250.0,VENTURE,10.99,0.28,4.0,585,No,1
26.0,female,Bachelor,49007.0,5,RENT,13250.0,PERSONAL,11.71,0.27,2.0,617,No,1
25.0,male,Associate,49091.0,2,RENT,13250.0,PERSONAL,11.01,0.27,3.0,629,No,1
26.0,male,Bachelor,43097.0,0,RENT,13225.0,VENTURE,13.49,0.31,3.0,593,No,1
22.0,female,High School,49427.0,0,RENT,13225.0,PERSONAL,16.77,0.27,2.0,637,No,1
23.0,male,High School,38363.0,1,OWN,5000.0,VENTURE,11.86,0.13,2.0,539,No,0
24.0,male,Bachelor,38222.0,1,OWN,8000.0,EDUCATION,7.51,0.21,3.0,639,Yes,0
22.0,female,High School,38605.0,2,RENT,13200.0,EDUCATION,11.71,0.34,4.0,650,No,1
23.0,female,High School,54504.0,0,RENT,13200.0,EDUCATION,11.01,0.24,2.0,481,Yes,0
25.0,female,Bachelor,56554.0,4,RENT,13200.0,DEBTCONSOLIDATION,12.53,0.23,4.0,701,No,0
24.0,male,High School,73148.0,3,RENT,13200.0,PERSONAL,6.62,0.18,4.0,572,No,0
22.0,male,High School,73083.0,1,RENT,13200.0,PERSONAL,8.49,0.18,3.0,537,Yes,0
26.0,male,Master,38543.0,3,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.9,0.39,4.0,649,No,1
26.0,male,Bachelor,66018.0,0,RENT,13200.0,PERSONAL,14.91,0.2,2.0,626,No,1
22.0,male,High School,75612.0,1,RENT,13200.0,VENTURE,11.01,0.17,4.0,605,Yes,0
21.0,male,Associate,38202.0,0,MORTGAGE,6000.0,PERSONAL,7.51,0.16,4.0,597,No,0
24.0,female,High School,87449.0,0,RENT,13200.0,HOMEIMPROVEMENT,7.29,0.15,3.0,583,No,0
23.0,female,Bachelor,90995.0,0,RENT,13200.0,VENTURE,6.17,0.15,4.0,677,No,0
25.0,male,Associate,92143.0,2,RENT,13200.0,EDUCATION,12.23,0.14,4.0,579,Yes,0
25.0,female,High School,38347.0,2,OWN,12000.0,PERSONAL,11.01,0.31,3.0,594,Yes,0
21.0,male,High School,38353.0,0,MORTGAGE,7500.0,EDUCATION,5.42,0.2,4.0,586,No,0
26.0,male,Master,98244.0,3,RENT,13200.0,EDUCATION,16.77,0.13,4.0,612,No,0
24.0,male,Master,86232.0,0,RENT,13100.0,VENTURE,7.49,0.15,2.0,682,No,0
24.0,male,High School,38306.0,4,MORTGAGE,5000.0,EDUCATION,5.42,0.13,2.0,637,No,0
25.0,female,Master,38495.0,1,MORTGAGE,5200.0,HOMEIMPROVEMENT,5.42,0.14,4.0,713,No,0
25.0,female,High School,38534.0,3,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.66,0.16,2.0,689,Yes,0
24.0,male,Associate,163113.0,0,RENT,13050.0,PERSONAL,11.01,0.08,3.0,627,No,0
21.0,female,Master,29948.0,0,RENT,13000.0,VENTURE,15.7,0.43,3.0,703,No,1
24.0,male,Master,37889.0,0,MORTGAGE,8000.0,HOMEIMPROVEMENT,5.42,0.21,4.0,634,No,0
21.0,male,Master,29823.0,2,RENT,13000.0,DEBTCONSOLIDATION,12.87,0.44,2.0,698,No,1
24.0,male,Master,38084.0,6,MORTGAGE,9000.0,PERSONAL,14.84,0.24,4.0,662,No,1
25.0,male,Associate,38785.0,3,MORTGAGE,10000.0,VENTURE,10.38,0.26,4.0,686,Yes,0
26.0,female,High School,34972.0,6,RENT,13000.0,MEDICAL,16.29,0.37,3.0,686,No,1
25.0,female,Master,34897.0,3,RENT,13000.0,PERSONAL,7.9,0.37,3.0,689,No,1
26.0,female,Bachelor,35681.0,3,RENT,13000.0,HOMEIMPROVEMENT,14.46,0.36,2.0,600,No,1
25.0,male,Bachelor,38493.0,5,MORTGAGE,12250.0,PERSONAL,11.36,0.32,3.0,577,No,1
22.0,male,Associate,37343.0,0,RENT,13000.0,VENTURE,13.11,0.35,3.0,639,No,1
21.0,male,High School,38606.0,0,RENT,13000.0,EDUCATION,13.11,0.34,2.0,625,No,1
26.0,male,Master,41524.0,6,RENT,13000.0,EDUCATION,13.57,0.31,4.0,649,No,1
26.0,female,Bachelor,42048.0,5,RENT,13000.0,MEDICAL,9.63,0.31,2.0,630,No,1
25.0,male,Bachelor,43121.0,3,RENT,13000.0,MEDICAL,13.22,0.3,2.0,582,No,1
24.0,female,Bachelor,44701.0,0,RENT,13000.0,EDUCATION,17.27,0.29,4.0,600,No,1
22.0,male,Associate,38464.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,13.79,0.13,4.0,627,Yes,0
24.0,female,High School,43994.0,0,RENT,13000.0,DEBTCONSOLIDATION,7.29,0.3,3.0,617,No,1
26.0,female,High School,38340.0,2,MORTGAGE,4000.0,EDUCATION,10.33,0.1,2.0,675,No,0
22.0,male,High School,38044.0,0,MORTGAGE,3000.0,MEDICAL,12.54,0.08,3.0,671,No,0
23.0,male,Bachelor,36761.0,0,RENT,13000.0,DEBTCONSOLIDATION,13.57,0.35,2.0,650,No,1
22.0,male,Bachelor,44367.0,0,RENT,13000.0,DEBTCONSOLIDATION,11.14,0.29,4.0,684,No,1
23.0,male,Bachelor,38528.0,0,MORTGAGE,18500.0,EDUCATION,11.01,0.48,4.0,723,No,0
24.0,female,High School,45348.0,0,RENT,13000.0,EDUCATION,10.25,0.29,4.0,579,No,1
23.0,male,Associate,38175.0,1,MORTGAGE,4500.0,DEBTCONSOLIDATION,6.62,0.12,2.0,639,No,0
23.0,male,Bachelor,46830.0,0,RENT,13000.0,EDUCATION,11.01,0.28,4.0,664,No,1
23.0,male,High School,46961.0,0,RENT,13000.0,EDUCATION,11.71,0.28,3.0,661,No,1
25.0,female,Bachelor,47311.0,1,RENT,13000.0,DEBTCONSOLIDATION,10.74,0.27,3.0,630,No,1
